Key;Id;Summary;Priority;Test Type;Resolution;Created;TestRunStatus;Reporter;Assignee;Test Repository Path
CONG-4222;1118313;"Türkiye Kullanıcısı ile Posta/Genel tipinde bir masrafın, ""First Approver"" tarafından geri gönderilmesi ve ""Ek Dosya"" değiştirilerek uçtan uca senaryosu";High;Generic;Done;30.05.2022 17:52;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4223;1118315;"Toplu Taşıma/Eğitim tipinde bir masrafın, ""Mali İşler"" tarafından geri gönderilip ""Harcama Tarihi"" alanının güncellenmesinin ardından uçtan uca senaryosu";High;Generic;Done;30.05.2022 18:00;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4224;1118317;"Köprü,Otoyol,vb Geçiş/Toplantı tipinde bir masrafın, ""Mali İşler"" tarafından geri gönderilip ""Geçiş Yapılan Yerler"" alanının güncellenmesinin ardından uçtan uca senaryosu";High;Generic;Done;30.05.2022 18:02;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4225;1118318;"Taksi/Eğitim tipinde bir masrafın, ""Mali İşler"" tarafından geri gönderilip ""Güzergah"" alanının güncellenmesinin ardından uçtan uca senaryosu";High;Generic;Done;30.05.2022 18:03;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4226;1118319;"Yakıt/Eğitim/Benzin tipinde bir masrafın, ""Mali İşler"" tarafından geri gönderilip ""Yakıt Türü"" alanının güncellenmesinin ardından uçtan uca senaryosu";High;Generic;Done;30.05.2022 18:07;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4227;1118321;"Otopark/Toplantı tipinde bir masrafın, ""Mali İşler"" tarafından geri gönderilip ""Harcama Sebebi"" alanının güncellenmesinin ardından uçtan uca senaryosu";High;Generic;Done;30.05.2022 18:08;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4228;1118322;"Yazılım-Uygulama/Genel tipinde bir masrafın, ""Mali İşler"" tarafından geri gönderilip ""Açıklama"" alanının güncellenmesinin ardından uçtan uca senaryosu";Medium;Generic;Done;30.05.2022 18:09;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4229;1118323;"Yemek/Eğitim tipinde bir masrafın, ""Mali İşler"" tarafından geri gönderilip ""Tutar"" alanının güncellenmesinin ardından uçtan uca senaryosu";High;Generic;Done;30.05.2022 18:12;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4230;1118324;"Taksi/Eğitim tipinde bir masrafın, ""Mali İşler"" tarafından geri gönderilip ""PYP Numarası"" alanının güncellenmesinin ardından uçtan uca senaryosu";Medium;Generic;;30.05.2022 18:14;PASS;C9013957;C9015107;/Obsolete/ObsMasraf
CONG-4231;1118325;"Türkiye Kullanıcısı ile Posta/Genel tipinde bir masrafın, ""Mali İşler"" tarafından geri gönderilmesi ve ""Masraf Yeri"" değiştirilerek uçtan uca senaryosu";Medium;Generic;Done;30.05.2022 18:15;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4232;1118326;"Türkiye kullanıcısı ile Adblue/Genel tipinde bir masrafın, ""Mali İşler"" tarafından geri gönderilmesi ve ""Ek Dosya"" değiştirilerek uçtan uca senaryosu";High;Generic;Done;30.05.2022 18:17;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4233;1118327;"Taksi/Eğitim tipinde bir masrafın, ""Mali İşler"" tarafından ""Tutar"" alanı değiştirilerek uçtan uca senaryosu";High;Generic;Done;30.05.2022 18:18;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4234;1118328;"Türkiye Kullanıcısı ile Yakıt/Toplantı/Benzin tipinde bir masrafın ve ""Mali İşler"" tarafından ""Gönderim Tarihi"" alanı güncellenerek uçtan uca senaryosu";High;Generic;Done;30.05.2022 18:19;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4235;1118329;"Türkiye Kullanıcısı ile Köprü,Otoyol,vb Geçiş/Mesai tipinde bir masrafın, ""Mali İşler"" tarafından ""İç Sipariş Numarası"" alanı güncellenerek uçtan uca senaryosu";High;Generic;Done;30.05.2022 18:20;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4236;1118330;"Türkiye kullanıcısı ile Public Transport / Education tipinde bir masraf oluşturulur ve ""Mali İşler"" tarafından ""Hesap Adı"" alanı güncellenir.";Medium;Generic;Done;30.05.2022 18:22;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4237;1118331;"Türkiye kullanıcısı ile Otopark/Eğitim tipinde bir masrafın, ""Mali İşler"" tarafından ""Gönderim Tarihi"" değiştirilerek uçtan uca senaryosu";High;Generic;Done;30.05.2022 18:23;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4238;1118332;"Türkiye kullanıcısı ile Taksi/Eğitim tipinde bir masrafın, Mali İşler tarafından ""Gönderim Tarihi"" değiştirilerek uçtan uca senaryosu";High;Generic;Done;30.05.2022 18:24;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4239;1118333;"Toplu Taşıma / Toplantı tipinde bir masrafın, mali işlerde Geri Gönderilerek, kullanıcı tarafından Harcama Tarihi değiştirilmesi ve ikinci onaylayan tarafından ""Gönderim Tarihi"" değiştirilmesinin uçtan uca senaryosu";High;Generic;Done;30.05.2022 18:25;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4240;1118334;"Köprü,Otoyol,vb Geçiş / Eğitim tipinde bir masrafın, ikinci onaylayan tarafından ""Gönderim Tarihi"" değiştirilerek uçtan uca senaryosu";Medium;Generic;Done;30.05.2022 18:27;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4241;1118335;"Otopark / Toplantı tipinde bir masrafın, ""Mali İşler"" tarafından ""Gönderim Tarihi"" değiştirilerek değişiklik kayıt edilmeden onaya gönderilmesinin uçtan uca senaryosu";Medium;Generic;Done;30.05.2022 18:28;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4243;1118339;Şehir içi masraf girişi yapılırken 5 mb'dan düşük desteklenmeyen dosya eklenmek istendiğinde ekranda iş kesici mesajın alınması ;Medium;Generic;Done;30.05.2022 18:30;PASS;C9013957;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/IsKesiciEkranMesajlarınınTestSenaryolari
CONG-4286;1123936;Taksi masraf tipinde aynı gün Mesai harcama sebebinde masraf oluşturmak istendiğinde iş kesici mesajın alınma senaryosu;Medium;Generic;Done;01/Jun/22 10:46 AM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/IsKesiciEkranMesajlarınınTestSenaryolari
CONG-4312;1126959;Çekya Funeral of Partner izninin Onaylanması;Medium;Generic;Done;02/Jun/22 10:48 AM;PASS;C9015118;C9015118;/HRangers/İzinlerim/Çekya/Kontrol
CONG-4321;1127125;Çekya Funeral of Partner izninin Reddedilmesi(ilk onaycı);Medium;Generic;Done;02/Jun/22 11:51 AM;PASS;C9015118;C9015118;/HRangers/İzinlerim/Çekya/Kontrol
CONG-4353;1128581;Masraf Kategorisi alanı boş bırakılıp masraf eklemek istenildiğinde zorunlu alan uyarısının kontrol edilmesi;Medium;Generic;Done;03/Jun/22 9:39 AM;PASS;C9013691;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/ZorunluAlanKontrolSenaryoları
CONG-4367;1130084;Yakıt masraf tipi için limit değerinin kontrol senaryosu;Medium;Generic;Done;03/Jun/22 4:43 PM;PASS;C9013691;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/LimitSenaryolari
CONG-4368;1130087;Adblue masraf tipi için limit değer kontrol senaryosu;Medium;Generic;Done;03/Jun/22 4:47 PM;PASS;C9013691;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/LimitSenaryolari
CONG-4413;1135089;First Approver Reddet işleminde Yorum alanının zorunluluğunun ekranda gösterilmesinin senaryosu;Medium;Generic;Done;07/Jun/22 10:04 AM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/ZorunluAlanKontrolSenaryoları
CONG-4414;1135096;First Approver Geri Gönder işleminde Yorum alanının zorunluluğunun ekranda gösterilmesinin senaryosu;Medium;Generic;Done;07/Jun/22 10:12 AM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/ZorunluAlanKontrolSenaryoları
CONG-4416;1135703;Mali İşler Reddet işleminde Yorum alanının zorunluluğunun ekranda gösterilmesinin senaryosu;Medium;Generic;Done;07/Jun/22 10:22 AM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/ZorunluAlanKontrolSenaryoları
CONG-4418;1135709;Mali İşler Geri Gönder işleminde Yorum alanının zorunluluğunun ekranda gösterilmesinin senaryosu;Medium;Generic;Done;07/Jun/22 10:30 AM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/ZorunluAlanKontrolSenaryoları
CONG-4441;1138026;Faturanın ilgili mali işler grubu seçilmeden iade yapılması ;Medium;Generic;Done;08/Jun/22 10:53 AM;ABORTED;C9029068;C9029068;/Fatura/Italya/IadeSenaryolari
CONG-4442;1138037;Faturanın yorum alanı doldurulmadan iade edilmesi;Medium;Generic;;08/Jun/22 11:06 AM;ABORTED;C9029068;C9029068;/Fatura/Italya/IadeSenaryolari
CONG-4443;1138040;Faturanın iade ara ekranında doküman eklemeden iade yapılması;Medium;Generic;;08/Jun/22 11:11 AM;TODO;C9029068;C9015107;/Fatura/Italya/IadeSenaryolari
CONG-4444;1138045;Faturanın iade fatura no alanı doldurulmadan iade edilmesi;Medium;Generic;;08/Jun/22 11:15 AM;TODO;C9029068;C9013469;/Fatura/Italya/IadeSenaryolari
CONG-4445;1138052;Faturanin Mali Yil Alani Doldurulmadan Iade Edilmesi;Medium;Generic;;08/Jun/22 11:21 AM;TODO;C9029068;C9013469;/Fatura/Italya/IadeSenaryolari
CONG-4446;1138075;Faturanin Mali İsler Adiminda Iadeden Vazgecilmesi;Medium;Generic;;08/Jun/22 11:34 AM;TODO;C9029068;C9013469;/Fatura/Italya/IadeSenaryolari
CONG-4449;1138561;First Approver adımında masrafı Reddet Senaryosu;High;Generic;Done;08/Jun/22 2:55 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4450;1138788;Unpaid Leave Reddedilmesi(ikinci onaycı);High;Generic;Done;08/Jun/22 3:05 PM;PASS;C9015118;C9015118;/HRangers/İzinlerim/Çekya/Regresyon
CONG-4451;1138565;Ithal Edilen Temin Ürünün Satıcısının Sözlesme Tipine Ait Sözleşmelerinin Vade Suresinin Uzatılması;Medium;Generic;Done;08/Jun/22 3:07 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/Merkez
CONG-4452;1138805;Çekya-Unpaid Leave Onaylanması(Saatlik);Medium;Manual;Done;08/Jun/22 3:16 PM;PASS;C9015118;C9015118;/HRangers/İzinlerim/Çekya
CONG-4453;1138820;Çekya-Evlilik izni onaylanması (Saatlik);Medium;Generic;Done;08/Jun/22 3:35 PM;PASS;C9015118;C9015118;/HRangers/İzinlerim/Çekya/Kontrol
CONG-4454;1138596;First Approver adımında masrafı Geri Gönder Senaryosu;High;Generic;Done;08/Jun/22 3:44 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4456;1139023;Mali Isler Adımındaki Masrafın Reddedilme Senaryosu;High;Generic;Done;08/Jun/22 4:03 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4457;1138840;Çekya-Funeral of Partner izninin Onaylanması (Saatlik);Medium;Generic;Done;08/Jun/22 4:10 PM;PASS;C9015118;C9015118;/HRangers/İzinlerim/Çekya/Kontrol
CONG-4458;1139027;İhraç Edilen Temin Ürünün Satıcı Sözlesme Tipine Ait Onaya Sunulan Vade Artışı Talep İşlemi;Medium;Generic;Done;08/Jun/22 4:11 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/Merkez
CONG-4459;1139028;İç Piyasada Temin Edilen Ürün Satıcısının TİCA Organizasyonuna Ait Sözleşmelerinin Geç Odeme Vade Değişim Talebi;Medium;Generic;Done;08/Jun/22 4:12 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/Merkez
CONG-4460;1139038;Ithal Edilen Temin Ürün Satınalma Grubu TTI Olan Sözleşmenin Ödeme Vade Suresinin Uzatılması;Medium;Generic;Done;08/Jun/22 4:18 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/Merkez
CONG-4461;1139052;Servis Organizasyon Sözleşmenin Ödeme Vade Azalışı;Medium;Generic;Done;08/Jun/22 4:31 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/Merkez
CONG-4462;1139054;Mali Isler Adımındaki Masrafın Geri Gönderilme Senaryosu;High;Generic;Done;08/Jun/22 4:35 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4463;1138860;Annual Leave talebi onaylanması (Saatlik);Blocker;Generic;Done;08/Jun/22 4:36 PM;PASS;C9015118;C9015118;/HRangers/İzinlerim/Romanya/Regresyon
CONG-4478;1141295; Ithal Edilen Temin Ürünün Sözlesme Vade Tipine Ait Vade Süresinin Mevcut Ödeme Süresinden Az Güne Çekilmesi;Medium;Generic;Done;09/Jun/22 4:04 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/Merkez
CONG-4479;1141299;İhraç Edilen Temin Ürünün Sözlesme Tipine Ait Vade Süresinin Erken Ödeme Talebi;Medium;Generic;Done;09/Jun/22 4:05 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/Merkez
CONG-4480;1141400;İç Piyasada Temin Edilen Ürünün Sözleşme Tipi TİCA Organizasyonuna Ait Sözleşmelerinin Erken Ödeme Talebi;Blocker;Generic;Done;09/Jun/22 4:06 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/SapTest
CONG-4481;1141404;Ithal Edilen Temin Ürün Tipi Satınalma Grubu TTI Olan Beko Hong Kong Sözleşmelerin Ödeme Vade Artışı;High;Generic;Done;09/Jun/22 4:07 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/RegresyonSeti
CONG-4482;1141405;Ithal Edilen Temin Ürünün Satıcısının Beko Hong Kong TTI Satınalma Grubuna Bağlı Sözleşmelerinin Erken Ödeme Talebi;Medium;Generic;Done;09/Jun/22 4:08 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/Merkez
CONG-4483;1141406;Ithal Edilen Temin Ürünün Tedarikçisinin Satıcı Ana Veri Tipine Ait Vade Süresinin Mevcut Ödeme Süresinden Küçük Seçilmesi;Medium;Generic;Done;09/Jun/22 4:09 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/Merkez
CONG-4484;1141425; Satıcının ve Müşterinin Vade Süresinin Mevcut Ödeme Süresinden Küçük Seçilerek Gerçekleşen Onay Akışı;Medium;Generic;Done;09/Jun/22 4:21 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/Merkez
CONG-4485;1141428; Satıcının ve Müşterinin Vade Süresinin Mevcut Ödeme Süresinden Büyük Seçilerek Gerçekleşen Onay Akışı;Medium;Generic;Done;09/Jun/22 4:23 PM;PASS;C9013624;C9013624;/BoldPilot/PaymentTermChange/ProductSourcing/Merkez
CONG-4503;1147441;E-Fatura Muhasebeleşmemiş KDV'li SAS'lı Karlılıksız Endirekt kombinasyonlu faturanın, fatura kalemlerine veri girilerek fatura sahibine gönderilmesi;High;Generic;;13/Jun/22 4:52 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-4504;1147445;E-Fatura Muhasebeleşmemiş KDV'li SAS'lı Karlılıksız Endirekt kombinasyonlu faturanın mali işler adımında belge no girilmeden onaylanması;High;Generic;;13/Jun/22 4:57 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-4505;1147449;E-Fatura Muhasebeleşmemiş KDV'li SAS'lı Karlılıklı Endirekt kombinasyonlu faturanın mali işler adımında belge no girilmeden onaylanması;High;Generic;;13/Jun/22 5:00 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-4506;1147450;E-Fatura Muhasebeleşmemiş KDV'li SAS'lı Karlılıklı Endirekt kombinasyonlu faturanın, fatura kalemlerine veri girilerek fatura sahibine gönderilmesi;High;Generic;;13/Jun/22 5:00 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-4507;1147906;Mesai Harcama sebebi için Taksi/Transfer masraf tipi ile Yakıt masraf tipinin giriş yapılamadığının kontrol senaryosu;Medium;Generic;Done;13/Jun/22 11:58 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/IsKesiciEkranMesajlarınınTestSenaryolari
CONG-4508;1147907;Mesai Harcama sebebi için Taksi/Transfer masraf tipi ile Otopark masraf tipinin giriş yapılamadığının kontrol senaryosu;Medium;Generic;Done;14/Jun/22 12:01 AM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/IsKesiciEkranMesajlarınınTestSenaryolari
CONG-4509;1147908;Mesai Harcama sebebi için Taksi/Transfer masraf tipi ile Köprü/Otoyol masraf tipinin giriş yapılamadığının kontrol senaryosu;Medium;Generic;Done;14/Jun/22 12:03 AM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/IsKesiciEkranMesajlarınınTestSenaryolari
CONG-4511;1148839;Test e-Fatura modülünde KDV'siz tutarın ekranlara eklenmesi;Medium;Manual;;14/Jun/22 12:13 PM;TODO;C9013721;;
CONG-4512;1148843;Test e-Fatura modülünde KDV'siz tutarın ekranlara eklenmesi My Task > Invoice Ekranı;Medium;Manual;;14/Jun/22 12:17 PM;TODO;C9013721;;
CONG-4515;1149150;Test e-Fatura modülünde KDV'siz tutarın ekranlara eklenmesi Application > My Invoices ekranı;Medium;Manual;;14/Jun/22 2:25 PM;TODO;C9013721;;
CONG-4523;1149827;Dosya yükleme zorunluluğu olmayan masraf tipinin kopyalanarak gönderilmesi ve uçtan uca senaryosu;High;Generic;Done;14/Jun/22 5:10 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4524;1149829;Masraf oluşturma sonrası kullanıcının pakette bulunan masraf kartından masrafı silme senaryosu;High;Generic;Done;14/Jun/22 5:11 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4531;1150968;E-Arşiv Muhasebeleşmemiş KDV'li SAS'lı Karlılıksız Endirekt Farklı Para Biriminden kombinasyonlu faturanın, fatura kalemlerine veri girilerek fatura sahibine gönderilmesi;High;Generic;;15/Jun/22 11:07 AM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-4532;1150975;E-Arşiv Muhasebeleşmemiş KDV'li SAS'lı Karlılıksız Endirekt Farklı Para Biriminden kombinasyonlu faturanın mali işler adımında belge no girilmeden onaylanması;High;Generic;;15/Jun/22 11:10 AM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-4535;1151605;E-Arşiv KDV'li SAS'lı Farklı Para Biriminden Muhasebeleşmemiş Karlılıklı kombinasyonlu faturanın, fatura kalemlerine veri girilerek fatura sahibine gönderilmesi;High;Generic;;15/Jun/22 1:49 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-4536;1151606;E-Arşiv KDV'li SAS'lı Muhasebeleşmemiş Farklı Para Biriminden Karlılıklı kombinasyonlu faturanın mali işler adımında belge no girilmeden onaylanması;High;Generic;;15/Jun/22 1:50 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-4540;1152122;E-Arşiv KDV'li SAS'sız Farklı Para Biriminden Muhasebeleşmemiş Karlılıksız kombinasyonlu faturanın, fatura kalemlerine veri girilerek fatura sahibine gönderilmesi;High;Generic;;15/Jun/22 3:34 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-4541;1152124;E-Arşiv KDV'li SAS'sız Muhasebeleşmemiş Farklı Para Biriminden Karlılıksız kombinasyonlu faturanın mali işler adımında belge no girilmeden onaylanması;High;Generic;;15/Jun/22 3:35 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-4542;1152129;E-Arşiv KDV'li SAS'sız Farklı Para Biriminden Muhasebeleşmemiş Karlılıklı kombinasyonlu faturanın, fatura kalemlerine veri girilerek fatura sahibine gönderilmesi;High;Generic;;15/Jun/22 3:38 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-4543;1152130;E-Arşiv KDV'li SAS'sız Muhasebeleşmemiş Farklı Para Biriminden Karlılıklı kombinasyonlu faturanın mali işler adımında belge no girilmeden onaylanması;High;Generic;;15/Jun/22 3:39 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-4549;1152764;Kullanıcının oluşturduğu masraf paketini, Paketi Sil butonu fonksiyonu ile silinmesi senaryosu;High;Generic;Done;15/Jun/22 10:28 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-4578;1156323;Farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;Medium;Generic;;17/Jun/22 1:59 PM;TODO;C9029068;C9029068;/Fatura/Turkiye/Arçelik/AkisSenaryolari
CONG-4586;1156953;Yazılım-Uygulama Masraf Tipi için limit kontrolleri senaryosu;Medium;Generic;Done;17/Jun/22 7:19 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/LimitSenaryolari
CONG-4649;1167236;Paket içerisinde farklı aylarda masraf girişi yapılmak istenildiğinde iş kesici mesajın alınması;Medium;Generic;Done;21/Jun/22 6:40 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/IsKesiciEkranMesajlarınınTestSenaryolari
CONG-4652;1167244;Arge çalışanı kullanıcı için geçersiz PYP numarası girildiğinde iş kesici mesajın alınması senaryosu;Medium;Generic;Done;21/Jun/22 7:52 PM;PASS;C9015107;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/IsKesiciEkranMesajlarınınTestSenaryolari
